Wall time,Step,Value
1678845658.3899071,0,0.13245192170143127
1678846132.739941,50,0.7653045058250427
1678846613.597814,100,0.9098357558250427
1678847089.874874,150,0.9404447078704834
1678847552.471334,200,0.9582732319831848
1678848024.9886703,250,0.9723958373069763
1678848470.7679727,300,0.9810296297073364
1678848961.2028646,350,0.9827724099159241
1678849363.0302374,400,0.991406261920929
1678849872.8678532,450,0.9935497045516968
1678850387.1991863,500,0.9966946840286255
1678850894.0249155,550,0.9984375238418579
1678851397.9970398,600,0.999098539352417
1678851901.7921817,650,0.9995392560958862
1678852399.106294,700,0.9998196959495544
1678852901.4783542,750,0.9999599456787109
1678853411.0024183,800,0.9999198913574219
1678853855.8417902,850,1.0
1678854319.5816128,900,0.9999799728393555
1678854811.5066037,950,1.0
1678855326.4642358,1000,1.0
1678855830.795586,1050,1.0
1678856348.5658536,1100,1.0
1678856805.5786483,1150,1.0
1678857286.324821,1200,1.0
1678857787.5581985,1250,1.0
1678858249.5259814,1300,1.0
1678858749.684127,1350,1.0
1678859258.9806197,1400,1.0
1678859761.2923694,1450,1.0
1678860212.5432527,1500,1.0
1678860712.2403789,1550,1.0
1678861219.3365967,1600,1.0
1678861711.8376994,1650,1.0
1678862205.6065168,1700,1.0
1678862705.8707955,1750,1.0
1678863222.4556777,1800,1.0
1678863724.812541,1850,0.9998798370361328
1678864169.5766978,1900,1.0
1678864580.434313,1950,1.0
1678865047.9741962,2000,1.0
1678865542.7858803,2050,1.0
1678866040.9020154,2100,1.0
1678866547.6141832,2150,1.0
1678867319.5790281,2200,1.0
1678867941.2506993,2250,1.0
1678868370.519546,2300,1.0
1678868905.8126535,2350,1.0
1678869415.398429,2400,1.0
1678869923.6354063,2450,1.0
1678870424.5958245,2500,1.0
1678870933.1534197,2550,1.0
1678871387.071336,2600,1.0
1678871810.324492,2650,1.0
1678872301.8550024,2700,1.0
1678872807.0591488,2750,1.0
1678873306.1731586,2800,1.0
1678873814.0200317,2850,1.0
1678874323.6569936,2900,1.0
1678874817.0773025,2950,1.0
1678875252.5943956,3000,1.0
1678875693.1403077,3050,1.0
1678876168.0530293,3100,1.0
1678876679.867711,3150,1.0
1678877137.7273214,3200,1.0
1678877634.9634802,3250,1.0
1678878099.8298192,3300,1.0
1678878588.087742,3350,1.0
1678879064.5378578,3400,1.0
1678879528.3558605,3450,1.0
1678880033.4265819,3500,1.0
1678880538.9654226,3550,1.0
1678881054.807808,3600,1.0
1678881548.604958,3650,1.0
1678882041.6455965,3700,1.0
1678882501.593487,3750,1.0
1678882999.51752,3800,1.0
1678883504.3330655,3850,1.0
1678884013.5248864,3900,1.0
1678884510.1640463,3950,1.0
1678885013.5340645,4000,1.0
1678885515.7676187,4050,1.0
1678885955.6409671,4100,1.0
1678886405.4625204,4150,1.0
1678886800.1599813,4200,1.0
1678887264.9873164,4250,1.0
1678887749.804433,4300,1.0
1678888197.4299672,4350,1.0
1678888701.7152717,4400,1.0
1678889210.86512,4450,1.0
1678889703.0226033,4500,1.0
1678890205.5216484,4550,1.0
1678890708.2939634,4600,1.0
1678891197.4006522,4650,1.0
1678891701.8262196,4700,1.0
1678892201.6156974,4750,1.0
1678892707.2685337,4800,1.0
1678893168.0492408,4850,1.0
1678893652.3400164,4900,1.0
1678894141.1265478,4950,1.0
1678894616.18031,5000,1.0
1678895120.9078279,5050,1.0
1678895630.5452173,5100,1.0
1678896136.0521457,5150,1.0
1678896577.6871302,5200,1.0
1678896982.8878715,5250,1.0
1678897471.2988372,5300,1.0
1678897901.6198497,5350,1.0
1678898384.615543,5400,1.0
1678898836.5454843,5450,1.0
1678899184.0276127,5500,1.0
1678899551.8961034,5550,1.0
1678899911.8165636,5600,1.0
1678900273.8478076,5650,1.0
1678900626.04105,5700,1.0
1678900976.955061,5750,1.0
1678901336.434754,5800,1.0
1678901677.9912944,5850,1.0
1678902017.382709,5900,1.0
1678902384.3246305,5950,1.0
