Wall time,Step,Value
1679400888,0,0.16716747
1679401477,50,0.882011235
1679402073,100,0.908353388
1679402663,150,0.850761235
1679403251,200,0.911858976
1679403858,250,0.902143419
1679404455,300,0.904246807
1679405058,350,0.90785259
1679405662,400,0.903245211
1679406261,450,0.908153057
1679406849,500,0.908854187
1679407449,550,0.904447138
1679408037,600,0.911258042
1679408633,650,0.911558509
1679409235,700,0.911057711
1679409826,750,0.902744412
1679410416,800,0.917267621
1679411018,850,0.916466355
1679411608,900,0.917668283
1679412208,950,0.916766822
1679412801,1000,0.918970346
1679413391,1050,0.919371009
1679413993,1100,0.919371009
1679414581,1150,0.926382184
1679415325,1200,0.922275662
1679416227,1250,0.906850934
1679417135,1300,0.924779654
1679418042,1350,0.915064096
1679418945,1400,0.910657048
1679419856,1450,0.917367816
1679420761,1500,0.908753991
1679421661,1550,0.904847741
1679422561,1600,0.916967154
1679423450,1650,0.894831717
1679424358,1700,0.922576129
1679425263,1750,0.919671476
1679426165,1800,0.927283645
1679427078,1850,0.917668283
1679427993,1900,0.9185572
1679428903,1950,0.9183313
1679429816,2000,0.92083976
1679430722,2050,0.921388629
1679431625,2100,0.922883042
1679432537,2150,0.92368283
1679433452,2200,0.922485572
1679434364,2250,0.922083313
1679435278,2300,0.921483976
1679436185,2350,0.924388629
1679437100,2400,0.926883042
1679438016,2450,0.92468283
1679438923,2500,0.922485572
1679439817,2550,0.922083313
1679440723,2600,0.923483976
1679441625,2650,0.925388629
1679442531,2700,0.924883042
1679443432,2750,0.92368283
1679444326,2800,0.922485572
1679445219,2850,0.925388629
1679446120,2900,0.923483976
1679446997,2950,0.925388629
1679447906,3000,0.924883042
1679448810,3050,0.92368283
1679449715,3100,0.922485572
1679450618,3150,0.925388629
1679451518,3200,0.923483976
1679452421,3250,0.925388629
1679453321,3300,0.924883042
1679454217,3350,0.92368283
1679455116,3400,0.922485572
1679456020,3450,0.925388629
1679456924,3500,0.923483976
1679457831,3550,0.925388629
1679458735,3600,0.924883042
1679459632,3650,0.92368283
1679460528,3700,0.922485572
1679461429,3750,0.925388629
1679462326,3800,0.923483976
1679463162,3850,0.925388629
1679463747,3900,0.924883042
1679464354,3950,0.92368283
1679464947,4000,0.922485572
1679465553,4050,0.925388629
1679466138,4100,0.923483976
1679466727,4150,0.925388629
1679467317,4200,0.924883042
1679467912,4250,0.92368283
1679468501,4300,0.922485572
1679469094,4350,0.925388629
1679469687,4400,0.92348398
1679470279,4450,0.92538863
1679470880,4500,0.92488304
1679471474,4550,0.92368283
1679472064,4600,0.92248557
1679472651,4650,0.92538863
1679473254,4700,0.92348398
1679473855,4750,0.92538863
1679474444,4800,0.92488304
,4850,0.92368283
,4900,0.92248557
,4950,0.92538863
,5000,0.92348398
,5050,0.92538863
,5100,0.92488304
,5150,0.92368283
,5200,0.92248557
,5250,0.92538863
,5300,0.92348398
,5350,0.92538863
,5400,0.92488304
,5450,0.92368283
,5500,0.92248557
,5550,0.92538863
,5600,0.92348398
,5650,0.92538863
,5700,0.92488304
,5750,0.92368283
,5800,0.92248557
,5850,0.92538863
,5900,0.925388629
,5950,0.925883042
