Wall time,Step,Value
1679401059,0,0.141626596
1679401874,50,0.84375
1679402701,100,0.891726792
1679403526,150,0.880008042
1679404350,200,0.904046476
1679405174,250,0.920372605
1679405997,300,0.915064096
1679406821,350,0.919971943
1679407646,400,0.917768419
1679408470,450,0.91957134
1679409293,500,0.916766822
1679410117,550,0.926883042
1679410941,600,0.913561702
1679411765,650,0.920472741
1679412590,700,0.928585708
1679413414,750,0.926282048
1679414239,800,0.919771612
1679415272,850,0.925981581
1679416699,900,0.930689096
1679418151,950,0.926382184
1679419600,1000,0.933092952
1679421065,1050,0.934895813
1679422515,1100,0.933794081
1679423967,1150,0.92417866
1679425418,1200,0.924278855
1679426868,1250,0.921975136
1679428313,1300,0.930689096
1679429772,1350,0.924879789
1679431227,1400,0.930689096
1679432673,1450,0.931590557
1679434124,1500,0.930989563
1679435585,1550,0.929186702
1679437044,1600,0.930989563
1679438502,1650,0.929186702
1679439960,1700,0.930989563
1679441420,1750,0.929186702
1679442885,1800,0.930989563
1679444333,1850,0.929689096
1679445789,1900,0.929086566
1679447254,1950,0.929979985
1679448720,2000,0.93008816
1679450184,2050,0.93299282
1679451641,2100,0.93008816
1679453091,2150,0.93299282
1679454554,2200,0.93008816
1679456018,2250,0.93299282
1679457465,2300,0.9306891
1679458918,2350,0.93108657
1679460371,2400,0.930689096
1679461820,2450,0.929086566
1679463180,2500,0.929979985
1679464004,2550,0.93008816
1679464827,2600,0.93199282
1679465651,2650,0.93008816
1679466475,2700,0.93199282
1679467299,2750,0.93008816
1679468123,2800,0.93199282
1679468946,2850,0.9306891
1679469787,2900,0.93108657
1679470635,2950,0.930689096
1679471483,3000,0.929086566
1679472330,3050,0.929979985
1679473179,3100,0.93108816
1679474026,3150,0.93299282
,3200,0.93008816
,3250,0.93299282
,3300,0.93108816
,3350,0.93299282
,3400,0.9316891
,3450,0.93108657
,3500,0.930689096
,3550,0.931086566
,3600,0.929979985
,3650,0.93208816
,3700,0.93299282
,3750,0.93208816
,3800,0.93299282
,3850,0.93108816
,3900,0.93299282
,3950,0.9316891
,4000,0.93108657
,4050,0.930689096
,4100,0.929086566
,4150,0.929979985
,4200,0.93108816
,4250,0.93299282
,4300,0.93008816
,4350,0.93299282
,4400,0.93108816
,4450,0.93299282
,4500,0.9326891
,4550,0.93108657
,4600,0.931689096
,4650,0.929086566
,4700,0.929979985
,4750,0.93208816
,4800,0.93299282
,4850,0.93208816
,4900,0.93299282
,4950,0.93208816
,5000,0.93299282
,5050,0.9326891
,5100,0.93108657
,5150,0.932689096
,5200,0.929086566
,5250,0.929979985
,5300,0.93008816
,5350,0.93299282
,5400,0.93208816
,5450,0.93299282
,5500,0.93008816
,5550,0.93299282
,5600,0.9316891
,5650,0.93108657
,5700,0.930689096
,5750,0.929086566
,5800,0.929979985
,5850,0.93208816
,5900,0.93299282
,5950,0.93208816
