Wall time,Step,Value
1679400888,0,0.168930292
1679401477,50,0.918830156
1679402073,100,0.995392621
1679402663,150,0.929867804
1679403251,200,0.997496009
1679403858,250,0.994731545
1679404455,300,0.988621771
1679405058,350,0.991566479
1679405662,400,0.989342928
1679406261,450,0.99525243
1679406849,500,0.993209124
1679407449,550,0.993409455
1679408037,600,0.996694684
1679408633,650,0.993088961
1679409235,700,0.994170666
1679409826,750,0.986838937
1679410416,800,0.997776449
1679411018,850,0.996794879
1679411608,900,0.997155428
1679412208,950,0.99825722
1679412801,1000,0.996053696
1679413391,1050,0.996434271
1679413993,1100,0.998277247
1679414581,1150,0.999419093
1679415325,1200,0.997636199
1679416227,1250,0.991225958
1679417135,1300,0.998958349
1679418042,1350,0.995332539
1679418945,1400,0.991867006
1679419856,1450,0.997415841
1679420761,1500,0.993569732
1679421661,1550,0.989222765
1679422561,1600,0.993149042
1679423450,1650,0.969931901
1679424358,1700,0.997876585
1679425263,1750,0.996814907
1679426165,1800,0.998978376
1679427078,1850,0.995612979
1679427993,1900,0.999278843
1679428903,1950,0.999138594
1679429816,2000,0.998577714
1679430722,2050,0.99957931
1679431625,2100,0.998838127
1679432537,2150,0.997115374
1679433452,2200,0.997235596
1679434364,2250,0.995012045
1679435278,2300,0.999018431
1679436185,2350,0.999138594
1679437100,2400,0.999559283
1679438016,2450,1
1679438923,2500,1
1679439817,2550,1
1679440723,2600,1
1679441625,2650,1
1679442531,2700,1
1679443432,2750,1
1679444326,2800,1
1679445219,2850,1
1679446120,2900,1
1679446997,2950,1
1679447906,3000,1
1679448810,3050,1
1679449715,3100,1
1679450618,3150,1
1679451518,3200,1
1679452421,3250,1
1679453321,3300,1
1679454217,3350,1
1679455116,3400,1
1679456020,3450,1
1679456924,3500,1
1679457831,3550,1
1679458735,3600,1
1679459632,3650,1
1679460528,3700,1
1679461429,3750,1
1679462326,3800,1
1679463162,3850,1
1679463747,3900,1
1679464354,3950,1
1679464947,4000,1
1679465553,4050,1
1679466138,4100,1
1679466727,4150,1
1679467317,4200,1
1679467912,4250,1
1679468501,4300,1
1679469094,4350,1
1679469687,4400,1
1679470279,4450,1
1679470880,4500,1
1679471474,4550,1
1679472064,4600,1
1679472651,4650,1
1679473254,4700,1
1679473855,4750,1
1679474444,4800,1
1679475049,4850,1
1679475640,4900,1
1679476230,4950,1
1679476826,5000,1
1679477419,5050,1
1679478011,5100,1
1679478599,5150,1
1679479194,5200,1
1679479799,5250,1
1679480407,5300,1
1679481009,5350,1
1679481598,5400,1
1679482208,5450,1
1679482799,5500,1
1679483391,5550,1
1679483980,5600,1
1679484570,5650,1
1679485165,5700,1
1679485755,5750,1
1679486352,5800,1
1679486946,5850,1
1679487540,5900,1
,5950,1
