Wall time,Step,Value
1678945195.088615,0,0.018629807978868484
1678945752.0581357,50,0.5372596383094788
1678946305.297496,100,0.48627805709838867
1678946889.519988,150,0.6396234035491943
1678947468.2119825,200,0.6683694124221802
1678948019.6471257,250,0.6895031929016113
1678948584.6957982,300,0.6882011294364929
1678949133.3621125,350,0.6863982081413269
1678949712.3609114,400,0.6851963400840759
1678950266.0620623,450,0.684495210647583
1678950823.0821092,500,0.6843950152397156
1678951388.5570776,550,0.6825921535491943
1678951949.8287954,600,0.6817908883094788
1678952513.7139788,650,0.6802884340286255
1678953069.3431785,700,0.6806890964508057
1678953638.693909,750,0.6801882982254028
1678954199.089699,800,0.6792868375778198
1678954760.2886233,850,0.6807892918586731
1678955299.7065446,900,0.6788862347602844
1678955858.2331214,950,0.6784855723381042
1678956426.6817052,1000,0.6799879670143127
1678956977.5034974,1050,0.6790865659713745
1678957530.7968874,1100,0.6795873641967773
1678958098.8629537,1150,0.6783854365348816
1678958683.667643,1200,0.6776843070983887
1678959256.0304844,1250,0.6776843070983887
1678959823.5827441,1300,0.6774839758872986
1678960384.364844,1350,0.6764823794364929
1678960950.6778474,1400,0.6774839758872986
1678961518.9965453,1450,0.6770833134651184
1678962084.4217603,1500,0.6761819124221802
1678962648.4527302,1550,0.6774839758872986
1678963219.6656418,1600,0.6760817170143127
1678963787.6086183,1650,0.6768830418586731
1678964338.9111059,1700,0.6774839758872986
1678964898.3200862,1750,0.6764823794364929
1678965456.8101904,1800,0.6756811141967773
1678966020.5989099,1850,0.674879789352417
1678966565.7093632,1900,0.6753805875778198
1678967120.8986945,1950,0.6755809187889099
1678967702.4729035,2000,0.6750801205635071
1678968259.9365785,2050,0.6747796535491943
1678968820.0362904,2100,0.6750801205635071
1678969373.8483925,2150,0.674879789352417
1678969935.5961213,2200,0.6741786599159241
1678970503.5042412,2250,0.6749799847602844
1678971059.2255886,2300,0.6750801205635071
1678971606.4219754,2350,0.6746794581413269
1678972161.1783834,2400,0.6754807829856873
1678972719.0515664,2450,0.6741786599159241
1678973289.1859794,2500,0.6739783883094788
1678973862.4137955,2550,0.6739783883094788
1678974437.0113966,2600,0.6739783883094788
1678974986.0615497,2650,0.6741786599159241
1678975561.9644604,2700,0.6743789911270142
1678976144.9414418,2750,0.6733773946762085
1678976713.1659367,2800,0.6747796535491943
1678977262.2881489,2850,0.6733773946762085
1678977825.0597067,2900,0.6743789911270142
1678978375.6299722,2950,0.6742788553237915
1678978941.5813503,3000,0.6728765964508057
1678979503.2122355,3050,0.6736778616905212
1678980058.7595842,3100,0.6734775900840759
1678980597.357874,3150,0.6738781929016113
1678981162.2386312,3200,0.6730769276618958
1678981712.0316877,3250,0.6737780570983887
1678982269.7660625,3300,0.6737780570983887
1678982831.7051356,3350,0.6735777258872986
1678983399.40071,3400,0.6738781929016113
1678983977.9496033,3450,0.6740785241127014
1678984530.0253332,3500,0.6731770634651184
1678985094.3085294,3550,0.6733773946762085
1678985665.2666564,3600,0.6737780570983887
1678986223.7623384,3650,0.6744791865348816
1678986801.013681,3700,0.6729767918586731
1678987350.647357,3750,0.6735777258872986
1678987845.2381508,3800,0.6729767918586731
1678988327.2582295,3850,0.6731770634651184
1678988815.2126458,3900,0.6736778616905212
1678989260.2369034,3950,0.6730769276618958
1678989721.84816,4000,0.6737780570983887
1678990196.9724627,4050,0.6730769276618958
1678990666.4567733,4100,0.6733773946762085
1678991106.6927612,4150,0.6735777258872986
1678991586.487156,4200,0.6738781929016113
1678992055.839194,4250,0.6725761294364929
1678992514.1357348,4300,0.6726762652397156
1678992978.1398587,4350,0.6735777258872986
1678993464.9870408,4400,0.6732772588729858
1678993941.6084192,4450,0.6731770634651184
1678994396.3401897,4500,0.6728765964508057
1678994850.3422427,4550,0.6736778616905212
1678995314.2368321,4600,0.6735777258872986
1678995703.6855686,4650,0.6735777258872986
1678995987.041459,4700,0.6724759340286255
1678996267.3793309,4750,0.6731770634651184
1678996546.8706975,4800,0.6730769276618958
1678996826.1315076,4850,0.6738781929016113
1678997105.408765,4900,0.6733773946762085
1678997384.5737321,4950,0.6728765964508057
1678997665.4361563,5000,0.6725761294364929
1678997957.4987571,5050,0.6731770634651184
1678998244.2809598,5100,0.6726762652397156
1678998524.3385334,5150,0.6725761294364929
1678998804.3896558,5200,0.6734775900840759
1678999084.1880848,5250,0.6732772588729858
1678999377.7284894,5300,0.6730769276618958
1678999672.722016,5350,0.6733773946762085
1678999952.8703074,5400,0.6732772588729858
1679000233.6506314,5450,0.6730769276618958
1679000512.6538503,5500,0.672776460647583
1679000792.7215106,5550,0.6738781929016113
1679001072.8797808,5600,0.6740785241127014
1679001368.432626,5650,0.6733773946762085
1679001649.876074,5700,0.6732772588729858
1679001931.9475915,5750,0.6729767918586731
1679002228.8055463,5800,0.6731770634651184
1679002514.5928867,5850,0.6730769276618958
1679002819.8503463,5900,0.6733773946762085
1679003122.3570924,5950,0.6728765964508057
